Route,Route Name,Service Type,Operator,Contract ID,Contract Region,Directions,Variant Count,Minimum Distance (km),Maximum Distance (km),Average Distance (km),Data Generated Date,Source URL
396X,Maroubra Beach - City (Express),Express,Transdev John Holland Buses,GSBC009,GSBC Contract 9,Inbound; Outbound,2,11.83,13.05,12.44,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
397,Sth Maroubra to Eastgardens (LOOP),Regular,Transdev John Holland Buses,GSBC009,GSBC Contract 9,Inbound,5,4.25,10.1,7.43,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
397X,Sth Maroubra - City (Express),Express,Transdev John Holland Buses,GSBC009,GSBC Contract 9,Inbound; Outbound,2,11.44,14.75,13.1,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
399,Little Bay to UNSW via Maroubra Jct,Regular,Transdev John Holland Buses,GSBC009,GSBC Contract 9,Inbound,3,9.98,19.82,13.62,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
401,Lidcombe Station - Lidcombe Birnie Ave,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound,3,3.87,7.09,4.99,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
406,Keir Ave Five Dock,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,3,9.42,10.94,10.06,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
407,Burwood (Westfield) - Strathfield,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,5.45,8.04,7.29,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
408,Rookwood - Flem Stn - Burwood (Westfield),Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,2,10.38,10.6,10.49,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
410,Hurstville - Macquarie Park,Limited Stops,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,8,12.94,31.95,21.43,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
412,Campsie Station - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,13,1.87,19.7,12.28,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
413,Campsie - Central Pitt St,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,7.79,13.15,10.52,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
415,Campsie - Chiswick,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,17,4.97,17.68,11.3,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
418,Sydenham - Burwood (Westfields),Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,5,8.23,12.5,11.06,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
420,Mascot Station to Burwood,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,8,10.8,22.5,16.85,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
422,Kogarah - Pitt St,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,7.85,14.38,11.15,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
423,Kingsgrove Depot - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,6,1.92,15.31,9.64,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
423X,Kingsgrove Depot - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,3,11.92,15.31,14.17,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
426,Dulwich Hill - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,2,9.62,9.63,9.62,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
428,Canterbury - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,5,6.69,12.32,10.24,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
428X,Canterbury - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,2,11.7,11.71,11.7,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
430,Sydenham - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound,1,14.54,14.54,14.54,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
431,Glebe Point - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,5,3.26,5.11,4.52,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
433,"Balmain - Pitt St, Central",Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,8,3.13,7.6,6.06,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
437,Five Dock - QVB,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,12.24,13.05,12.57,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
438N,Abbotsford - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,2,13.19,13.43,13.31,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
438X,Abbotsford - Martin Place (Limited Stops),Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,10.32,13.43,11.97,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
440,Bondi Junction - Rozelle,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,5,5.48,13.84,10.98,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
441,Birchgrove - QVB/Art Gallery,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound,6,6.11,16.08,12.93,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
442,Balmain East Wharf - QVB LOOP,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound,9,2.91,13.48,10.15,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
445,Balmain - Campsie Station,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,10,7.33,15.13,10.95,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
446,Roselands to St George Hospital,Regular,U-Go Mobility,GSBC010,GSBC Contract 10,Inbound; Outbound,5,10.18,14.32,12.48,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
450,Strathfield to Hurstville,Regular,U-Go Mobility,GSBC010,GSBC Contract 10,Inbound; Outbound,3,4.53,15.68,11.89,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
452,Rockdale to Beverly Hills,Regular,U-Go Mobility,GSBC010,GSBC Contract 10,Inbound; Outbound,15,2.86,8.64,6.49,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
453,"Rockdale Station to Percival Street, Rockdale",Regular,U-Go Mobility,GSBC010,GSBC Contract 10,Inbound; Outbound,4,2.04,8.32,4.25,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
455,"St George Hospital, Kogarah to Kingsgrove",Regular,U-Go Mobility,GSBC010,GSBC Contract 10,Inbound; Outbound,19,3.51,12.83,9.32,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
458,Top Ryde Shopping Centre - Burwood Westfield,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,6,4.49,12.77,9.29,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
461N,Burwood Plaza - Hyde Park,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,12.76,13,12.88,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
461X,Burwood Plaza - The Domain,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,14,9.03,13.66,12.26,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
464,Ashfield - Mortlake,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,13,3.72,13.87,8.71,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
466,Burwood Station - Cabarita Park,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,12,2.96,10.67,6.23,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
469,MarketPlace Leichhardt to Glebe (Loop Service),Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound,1,10.21,10.21,10.21,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
470,Lilyfield - Martin Place,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,3,6.27,7.48,6.99,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
473,Rockdale - Campsie,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,7,5.08,14.36,10.26,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
476,Rockdale-R'dale Plaza-Dolls Pt-Rockdale,Regular,Transit Systems,SBSC006,SBSC Contract 6,Outbound,15,6.45,16.33,11.18,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
477,Miranda - Rockdale Plaza - Rockdale,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,6,4.62,14.54,11.13,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
478,Miranda/Ramsgate-Rockdale,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,6,2.61,16.12,7.96,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
479,Rockdale-Kyeemagh-Rockdale,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound,6,5.42,9.84,7.56,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
480,"Strathfield Station -  Pitt St, Central",Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,4,3.69,15.41,9.56,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
483,"Strathfield Station -  Pitt St, Central",Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,6,3.43,16.73,9.71,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
487,Bankstown Central - Canterbury Station,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,7,7.86,17.14,13.75,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
490,Drummoyne - Hurstville,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,9,4.28,20.9,11.42,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
491,Hurstville - Five Dock,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,13,3.64,18.32,8.9,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
492,Drummoyne - Rockdale,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,16,4.76,21.18,13.26,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
493,Roselands - Rockdale,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,2,10.66,10.76,10.71,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
501,Parramatta to Central via Victoria Rd,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,3,14.29,16.87,15.91,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
502,Cabarita Wharf - City Town Hall,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,7,6.42,15.96,10.45,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
504,Chiswick - The Domain,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,5,9.77,11.56,10.75,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
505,Woolwich to City via Victoria Rd,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,2,11.67,12.06,11.87,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
506,Macquarie University to City via East Ryde,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,10,12.91,22.46,17.12,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
507,Meadowbank to City via Putney,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,4,5.3,15.91,10.66,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
513,Carlingford Court to West Ryde Station,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,6,9.87,13.22,11.28,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
515,Eastwood to Top Ryde,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,2,3.99,4.41,4.2,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
516,Top Ryde to Chatswood via North Ryde,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,2,9.67,9.7,9.68,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
517,Macquarie Centre to Top Ryde,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,4,6.44,8.13,7.14,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
518,Macquarie University to Meadowbank Wharf,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,3,6.37,9.38,8.26,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
521,Parramatta to Eastwood via Mobbs Lane,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,2,12.39,12.46,12.43,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
523,West Ryde to Parramatta,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,4,12.41,14.45,13.42,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
524,West Ryde to Parramatta via Melrose Park,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,3,11.14,11.21,11.17,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
525,Parramatta to Lidcombe,Regular,Transit Systems NSW,GSBC003,GSBC Contract 3,Inbound; Outbound,2,12.72,13.17,12.95,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
526,Burwood - Rhodes Shopping Centre,Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,5,13.32,17,15.26,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
530,Burwood Station - Chatswood Stn (West Side),Regular,Transit Systems,SBSC006,SBSC Contract 6,Inbound; Outbound,10,3.68,16.47,10.39,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
533,Olympic Park to Chatswood via Top Ryde,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,8,6.06,20.98,14.02,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
536,Gladesville to Chatswood via Hunters Hill,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,4,10.47,13.69,11.92,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
538,Gladesville to Woolwich Wharf,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,6,7.27,9.13,8.25,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
540,Auburn to Newington via Silverwater,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,4,4.92,5.6,5.19,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
541,Epping to Eastwood,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,5,4.2,6.5,5.5,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
544,Auburn to Macquarie Centre via Eastwood,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,14,7.94,20.58,15.11,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
545,Parra.Stn-Eastwood-Macq.Ctr-Laclan's Line Estate,Regular,Busways R1,GSBC001,GSBC Contract 1,Inbound; Outbound,7,7.19,20.06,15.01,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
546,Parramatta to Epping via Oatlands & North Rocks,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,8,5.09,19.69,12.02,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
549,Parramatta to Epping via North Rocks,Regular,CDC NSW R4,GSBC004,GSBC Contract 4,Inbound; Outbound,8,4.34,14.64,9.11,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
550,Parramatta to Macquarie Park via Carlingford,Regular,Busways North West,GSBC007,GSBC Contract 7,Inbound; Outbound,4,4.6,18.16,12.35,2026-08-28,https://opendata.transport.nsw.gov.au/data/dataset/5cc1f27a-984e-4d17-a158-c0a91fe5af5f/resource/be8727ce-4127-475e-9d27-b98fe7ddf5fc/download/bus_routes.csv
